,ID,SN,DD/MM/YYYY,hh:mm:ss.sss,Voltage,Depth,Temp,Tilt,Sig[0],Ref[0],QC_Flag[0],Sig[1],Ref[1],QC_Flag[1],Sig[2],Ref[2],QC_Flag[2],Sig[3],Ref[3],QC_Flag[3],Sig[4],Ref[4],QC_Flag[4],Sig[5],Ref[5],QC_Flag[5]
104,SC6-LPT,25.0,02/10/2019,14:22:42.617,11.54,0.18,22.738000000000003,178.81,107.09,19384.74,1.0,112.01,18910.48,1.0,68.91,20625.26,1.0,109.05,19088.15,1.0,82.67,20339.2,1.0,65.68,18629.52,1.0
105,SC6-LPT,25.0,02/10/2019,14:22:48.061,11.54,0.23,22.736,178.95,105.46,19206.61,1.0,109.11,18930.35,1.0,69.61,20622.6,1.0,110.83,19073.85,1.0,82.73,20324.75,1.0,65.48,18703.61,1.0
106,SC6-LPT,25.0,02/10/2019,14:22:53.504,11.54,0.26,22.738000000000003,178.93,104.14,19267.04,1.0,112.21,18918.99,1.0,68.56,20554.25,1.0,108.0,19094.45,1.0,79.79,20357.6,1.0,66.58,18693.3,1.0
107,SC6-LPT,25.0,02/10/2019,14:22:58.951,11.54,0.21,22.741,178.82,105.88,19380.7,1.0,109.5,18922.29,1.0,70.64,20642.47,1.0,107.54,19079.14,1.0,79.48,20319.39,1.0,63.92,18690.86,1.0
108,SC6-LPT,25.0,02/10/2019,14:23:04.395,11.54,0.29,22.743000000000002,178.85,105.65,19329.4,1.0,109.27,18954.5,1.0,68.2,20669.54,1.0,105.97,19057.85,1.0,79.48,20353.02,1.0,62.89,18627.85,1.0
109,SC6-LPT,25.0,02/10/2019,14:23:09.840,11.54,0.22,22.745,178.82,105.63,19337.59,1.0,108.9,18919.62,1.0,67.83,20613.72,1.0,106.42,19100.88,1.0,78.44,20331.45,1.0,63.12,18540.97,1.0
110,SC6-LPT,25.0,02/10/2019,14:23:15.287,11.54,0.23,22.746,177.09,106.2,19397.29,1.0,108.97,18913.55,1.0,69.33,20555.92,1.0,105.72,19081.22,1.0,81.08,20330.59,1.0,63.44,18624.26,1.0
111,SC6-LPT,25.0,02/10/2019,14:23:20.732,11.54,0.23,22.75,178.93,100.78,19286.24,1.0,108.85,18916.99,1.0,70.86,20643.24,1.0,107.56,19035.9,1.0,80.36,20364.97,1.0,65.51,18665.19,1.0
112,SC6-LPT,25.0,02/10/2019,14:23:26.176,11.54,0.21,22.750999999999998,178.92,104.94,19227.97,1.0,110.48,18943.12,1.0,68.42,20567.67,1.0,106.49,19072.26,1.0,80.37,20324.89,1.0,64.17,18635.23,1.0
113,SC6-LPT,25.0,02/10/2019,14:23:31.618,11.54,0.23,22.753,178.95,106.59,19341.87,1.0,108.39,18900.79,1.0,70.78,20566.46,1.0,107.64,19075.98,1.0,79.69,20352.15,1.0,64.94,18612.63,1.0
114,SC6-LPT,25.0,02/10/2019,14:23:37.063,11.54,0.25,22.755,178.87,109.66,19352.16,1.0,108.35,18922.07,1.0,67.35,20563.33,1.0,106.86,19128.59,1.0,81.79,20333.75,1.0,63.39,18570.33,1.0
115,SC6-LPT,25.0,02/10/2019,14:23:42.507,11.54,0.24,22.756999999999998,178.93,106.15,19357.7,1.0,110.17,18933.79,1.0,66.86,20622.05,1.0,105.79,19062.82,1.0,82.96,20315.82,1.0,65.61,18604.25,1.0
116,SC6-LPT,25.0,02/10/2019,14:23:48.952,11.54,0.22,22.758000000000003,178.86,109.44,19352.98,1.0,109.96,18932.16,1.0,69.74,20559.93,1.0,108.21,19134.21,1.0,83.93,20363.18,1.0,67.78,18670.63,1.0
117,SC6-LPT,25.0,02/10/2019,14:23:53.397,11.54,0.22,22.759,178.72,105.89,19320.4,1.0,111.11,18932.43,1.0,70.77,20663.88,1.0,109.28,19081.86,1.0,82.03,20323.15,1.0,66.58,18636.33,1.0
118,SC6-LPT,25.0,02/10/2019,14:23:58.841,11.54,0.22,22.761999999999997,178.9,106.9,19226.24,1.0,110.61,18926.1,1.0,68.71,20550.76,1.0,108.57,19071.41,1.0,81.89,20319.84,1.0,65.76,18638.87,1.0
119,SC6-LPT,25.0,02/10/2019,14:24:04.284,11.54,0.23,22.763,178.69,106.36,19241.28,1.0,109.82,18922.42,1.0,68.73,20530.0,1.0,110.14,19093.18,1.0,80.5,20307.96,1.0,67.62,18655.36,1.0
120,SC6-LPT,25.0,02/10/2019,14:24:09.729,11.54,0.24,22.763,178.8,106.16,19375.74,1.0,112.33,18911.56,1.0,70.37,20551.92,1.0,108.68,19037.41,1.0,82.03,20314.36,1.0,65.18,18576.76,1.0
121,SC6-LPT,25.0,02/10/2019,14:24:15.174,11.54,0.23,22.766,178.75,106.6,19343.31,1.0,109.34,18927.04,1.0,70.69,20610.29,1.0,108.74,19084.8,1.0,81.77,20327.81,1.0,66.5,18582.46,1.0
122,SC6-LPT,25.0,02/10/2019,14:24:20.618,11.54,0.21,22.767,178.88,107.21,19323.21,1.0,108.15,18935.96,1.0,67.7,20631.24,1.0,108.99,19044.73,1.0,82.94,20337.71,1.0,67.79,18608.38,1.0
123,SC6-LPT,25.0,02/10/2019,14:24:26.063,11.54,0.24,22.768,178.85,106.52,19231.03,1.0,110.39,18933.02,1.0,71.21,20563.2,1.0,110.76,19059.33,1.0,80.78,20342.4,1.0,66.23,18590.66,1.0
124,SC6-LPT,25.0,02/10/2019,14:24:31.507,11.54,0.23,22.768,178.85,107.14,19249.29,1.0,111.41,18918.9,1.0,68.88,20655.14,1.0,110.57,19101.87,1.0,82.94,20322.73,1.0,65.37,18624.0,1.0
125,SC6-LPT,25.0,02/10/2019,14:24:37.951,11.54,0.25,22.77,178.79,106.0,19348.38,1.0,113.11,18930.98,1.0,70.29,20645.86,1.0,110.06,19096.98,1.0,80.15,20324.85,1.0,68.27,18600.99,1.0
126,SC6-LPT,25.0,02/10/2019,14:24:42.397,11.54,0.22,22.771,178.83,110.69,19351.53,1.0,111.54,18923.92,1.0,71.49,20656.05,1.0,109.65,19058.97,1.0,80.16,20315.6,1.0,65.74,18592.2,1.0
127,SC6-LPT,25.0,02/10/2019,14:24:48.841,11.54,0.23,22.77,178.86,105.48,19370.1,1.0,109.21,18936.55,1.0,67.73,20656.5,1.0,107.75,19070.82,1.0,80.54,20283.38,1.0,63.99,18650.97,1.0
128,SC6-LPT,25.0,02/10/2019,14:24:53.286,11.54,0.25,22.773000000000003,178.85,107.93,19373.71,1.0,109.36,18910.61,1.0,67.7,20677.2,1.0,109.19,19041.93,1.0,79.64,20351.84,1.0,63.67,18627.9,1.0
129,SC6-LPT,25.0,02/10/2019,14:24:58.731,11.51,0.24,22.774,178.87,110.57,19381.4,1.0,107.86,18950.41,1.0,67.27,20591.06,1.0,107.36,19106.13,1.0,79.67,20313.44,1.0,66.83,18577.08,1.0
130,SC6-LPT,25.0,02/10/2019,14:25:04.175,11.54,0.22,22.776,178.71,109.43,19403.23,1.0,110.27,18925.96,1.0,69.67,20656.28,1.0,104.58,19124.85,1.0,81.55,20352.46,1.0,67.1,18658.09,1.0
131,SC6-LPT,25.0,02/10/2019,14:25:09.620,11.54,0.22,22.776,179.06,106.46,19304.83,1.0,111.27,18913.91,1.0,68.36,20670.63,1.0,109.96,19091.59,1.0,80.47,20306.11,1.0,66.24,18586.14,1.0
132,SC6-LPT,25.0,02/10/2019,14:25:15.065,11.51,0.22,22.776999999999997,178.88,105.48,19362.5,1.0,109.83,18922.74,1.0,71.3,20710.66,1.0,108.06,19118.78,1.0,79.16,20325.99,1.0,65.97,18567.8,1.0
133,SC6-LPT,25.0,02/10/2019,14:25:20.510,11.54,0.24,22.778000000000002,178.82,108.18,19243.77,1.0,109.3,18952.06,1.0,71.9,20704.78,1.0,109.24,19060.87,1.0,82.28,20310.17,1.0,66.81,18609.38,1.0
134,SC6-LPT,25.0,02/10/2019,14:25:26.952,11.54,0.23,22.781,178.85,106.86,19278.98,1.0,111.09,18917.72,1.0,69.29,20572.09,1.0,109.58,19097.66,1.0,80.93,20313.46,1.0,66.47,18619.49,1.0
135,SC6-LPT,25.0,02/10/2019,14:25:31.397,11.51,0.22,22.78,178.1,106.62,19229.81,1.0,110.74,18929.94,1.0,71.66,20570.25,1.0,111.86,19082.9,1.0,79.63,20296.88,1.0,64.94,18580.75,1.0
136,SC6-LPT,25.0,02/10/2019,14:25:37.841,11.54,0.21,22.781999999999996,178.95,106.53,19199.44,1.0,111.54,18947.51,1.0,70.06,20642.06,1.0,107.58,19068.6,1.0,80.87,20294.41,1.0,65.74,18522.86,1.0
137,SC6-LPT,25.0,02/10/2019,14:25:42.285,11.54,0.22,22.784000000000002,178.92,107.44,19205.07,1.0,112.12,18939.22,1.0,70.62,20601.19,1.0,104.6,19099.88,1.0,80.89,20317.2,1.0,64.4,18526.57,1.0
138,SC6-LPT,25.0,02/10/2019,14:25:48.731,11.54,0.23,22.785,178.2,107.96,19209.24,1.0,110.42,18934.83,1.0,68.42,20615.26,1.0,108.21,19054.5,1.0,81.84,20301.04,1.0,65.69,18571.28,1.0
139,SC6-LPT,25.0,02/10/2019,14:25:53.175,11.51,0.22,22.789,178.91,106.15,19289.63,1.0,110.59,18955.21,1.0,68.64,20598.2,1.0,108.48,19086.2,1.0,80.67,20320.39,1.0,65.6,18533.67,1.0
140,SC6-LPT,25.0,02/10/2019,14:25:58.619,11.54,0.18,22.789,178.86,103.77,19286.22,1.0,109.82,18929.49,1.0,69.85,20682.08,1.0,106.72,19071.77,1.0,80.48,20321.67,1.0,64.15,18588.58,1.0
141,SC6-LPT,25.0,02/10/2019,14:26:04.064,11.54,0.23,22.79,178.8,107.89,19350.66,1.0,111.4,18962.29,1.0,67.99,20595.62,1.0,104.34,19067.97,1.0,80.99,20297.37,1.0,65.38,18617.85,1.0
142,SC6-LPT,25.0,02/10/2019,14:26:09.507,11.54,0.24,22.793000000000003,178.84,106.78,19285.96,1.0,110.57,18929.03,1.0,68.03,20512.71,1.0,106.46,19063.27,1.0,81.02,20335.56,1.0,65.58,18593.52,1.0
143,SC6-LPT,25.0,02/10/2019,14:26:15.951,11.54,0.21,22.795,178.91,107.72,19219.69,1.0,110.31,18948.91,1.0,69.76,20550.44,1.0,107.68,19067.8,1.0,80.78,20307.68,1.0,65.67,18635.35,1.0
144,SC6-LPT,25.0,02/10/2019,14:26:20.396,11.51,0.22,22.795,179.16,108.6,19228.3,1.0,109.54,18917.85,1.0,73.82,20724.84,1.0,108.17,19098.92,1.0,80.98,20288.48,1.0,64.85,18621.98,1.0
145,SC6-LPT,25.0,02/10/2019,14:26:26.839,11.54,0.24,22.795,178.88,110.91,19348.44,1.0,115.82,18943.85,1.0,68.8,20627.17,1.0,110.37,19128.81,1.0,83.75,20277.5,1.0,68.24,18618.85,1.0
146,SC6-LPT,25.0,02/10/2019,14:26:31.283,11.54,0.23,22.796,178.94,106.66,19318.67,1.0,111.11,18905.09,1.0,72.71,20542.26,1.0,108.65,19038.23,1.0,83.43,20281.45,1.0,68.93,18525.66,1.0
147,SC6-LPT,25.0,02/10/2019,14:26:37.731,11.54,0.23,22.796999999999997,178.97,107.93,19294.56,1.0,111.5,18919.94,1.0,69.68,20699.88,1.0,109.11,19086.84,1.0,79.65,20304.9,1.0,67.83,18536.25,1.0
148,SC6-LPT,25.0,02/10/2019,14:26:42.175,11.54,0.21,22.799,178.9,113.0,19193.23,1.0,110.62,18946.87,1.0,70.66,20644.64,1.0,106.01,19103.73,1.0,81.56,20275.02,1.0,68.66,18553.9,1.0
149,SC6-LPT,25.0,02/10/2019,14:26:48.620,11.54,0.22,22.8,178.95,106.9,19178.44,1.0,114.18,18922.38,1.0,71.68,20651.2,1.0,110.0,19046.79,1.0,82.94,20283.42,1.0,65.76,18527.78,1.0
150,SC6-LPT,25.0,02/10/2019,14:26:53.068,11.54,0.22,22.801,178.84,108.33,19212.21,1.0,111.68,18936.79,1.0,68.34,20686.53,1.0,109.42,19094.63,1.0,81.84,20307.12,1.0,67.08,18545.53,1.0
151,SC6-LPT,25.0,02/10/2019,14:26:59.513,11.54,0.23,22.803,178.75,112.52,19177.35,1.0,111.99,18951.99,1.0,69.81,20623.09,1.0,107.58,19105.73,1.0,81.58,20310.64,1.0,68.96,18530.86,1.0
152,SC6-LPT,25.0,02/10/2019,14:27:04.957,11.54,0.22,22.805,178.51,107.8,19288.06,1.0,110.24,18936.6,1.0,69.79,20633.32,1.0,110.12,19132.72,1.0,82.22,20297.54,1.0,66.26,18582.51,1.0
153,SC6-LPT,25.0,02/10/2019,14:27:09.404,11.54,0.2,22.807,178.93,107.07,19357.7,1.0,111.42,18931.48,1.0,69.4,20734.13,1.0,109.34,19100.96,1.0,82.65,20275.25,1.0,68.29,18518.28,1.0
154,SC6-LPT,25.0,02/10/2019,14:27:15.848,11.51,0.2,22.808000000000003,178.19,113.97,19228.93,1.0,111.46,18925.09,1.0,69.27,20603.09,1.0,110.52,19083.44,1.0,83.35,20323.74,1.0,65.87,18528.19,1.0
155,SC6-LPT,25.0,02/10/2019,14:27:20.294,11.51,0.22,22.811,178.81,109.42,19245.92,1.0,111.88,18948.96,1.0,67.41,20497.15,1.0,109.46,19090.5,1.0,82.31,20291.39,1.0,66.44,18538.01,1.0
156,SC6-LPT,25.0,02/10/2019,14:27:26.741,11.54,0.22,22.813000000000002,178.92,107.75,19323.04,1.0,113.2,18945.52,1.0,71.28,20542.16,1.0,109.11,19048.98,1.0,81.95,20293.07,1.0,67.38,18587.05,1.0
157,SC6-LPT,25.0,02/10/2019,14:27:31.185,11.54,0.23,22.813000000000002,178.84,108.08,19351.28,1.0,112.31,18902.47,1.0,70.12,20572.87,1.0,109.67,19124.96,1.0,83.77,20312.48,1.0,67.0,18602.83,1.0
158,SC6-LPT,25.0,02/10/2019,14:27:37.628,11.51,0.22,22.815,179.02,111.87,19341.7,1.0,110.09,18956.16,1.0,68.25,20520.92,1.0,110.78,19077.47,1.0,81.26,20292.31,1.0,64.2,18617.15,1.0
159,SC6-LPT,25.0,02/10/2019,14:27:42.075,11.54,0.22,22.816,178.8,107.16,19327.69,1.0,109.63,18923.97,1.0,71.76,20581.01,1.0,110.91,19054.06,1.0,80.09,20322.6,1.0,66.32,18606.73,1.0
160,SC6-LPT,25.0,02/10/2019,14:27:48.518,11.51,0.21,22.818,178.93,112.44,19289.33,1.0,111.7,18943.64,1.0,71.94,20646.18,1.0,110.06,19119.47,1.0,82.96,20295.36,1.0,66.13,18498.1,1.0
161,SC6-LPT,25.0,02/10/2019,14:27:53.962,11.51,0.25,22.819000000000003,179.36,108.68,19289.94,1.0,112.17,18930.16,1.0,67.9,20601.06,1.0,107.55,19082.54,1.0,82.22,20299.06,1.0,65.72,18526.29,1.0
162,SC6-LPT,25.0,02/10/2019,14:27:59.411,11.54,0.23,22.82,178.86,107.45,19316.63,1.0,109.47,18930.31,1.0,69.02,20549.08,1.0,107.38,19103.83,1.0,81.06,20284.98,1.0,66.21,18597.29,1.0
163,SC6-LPT,25.0,02/10/2019,14:28:04.856,11.54,0.23,22.819000000000003,178.91,108.38,19350.97,1.0,111.3,18945.88,1.0,68.98,20604.13,1.0,108.97,19106.68,1.0,81.66,20303.03,1.0,63.29,18546.48,1.0
164,SC6-LPT,25.0,02/10/2019,14:28:09.299,11.54,0.2,22.822,178.83,108.58,19354.69,1.0,110.87,18931.03,1.0,72.78,20521.38,1.0,110.25,19068.97,1.0,80.72,20300.38,1.0,67.68,18564.73,1.0
165,SC6-LPT,25.0,02/10/2019,14:28:15.747,11.51,0.21,22.824,178.19,105.97,19249.38,1.0,111.91,18930.22,1.0,70.59,20551.98,1.0,108.83,19077.47,1.0,81.51,20312.39,1.0,64.9,18608.91,1.0
166,SC6-LPT,25.0,02/10/2019,14:28:20.190,11.51,0.24,22.825,179.03,108.51,19361.91,1.0,113.49,18948.25,1.0,69.16,20625.49,1.0,110.43,19125.95,1.0,83.46,20274.71,1.0,67.62,18530.14,1.0
167,SC6-LPT,25.0,02/10/2019,14:28:26.634,11.54,0.19,22.826999999999998,178.89,112.45,19383.58,1.0,112.76,18922.83,1.0,70.34,20523.59,1.0,111.12,19109.62,1.0,82.0,20268.71,1.0,67.07,18494.08,1.0
168,SC6-LPT,25.0,02/10/2019,14:28:31.081,11.54,0.23,22.829,178.99,105.56,19299.87,1.0,110.3,18947.56,1.0,71.71,20570.38,1.0,108.96,19087.11,1.0,81.96,20304.01,1.0,66.45,18530.09,1.0
169,SC6-LPT,25.0,02/10/2019,14:28:37.525,11.54,0.23,22.828000000000003,179.08,111.37,19367.58,1.0,112.23,18929.4,1.0,69.95,20632.74,1.0,109.44,19102.87,1.0,80.97,20257.0,1.0,67.43,18555.08,1.0
170,SC6-LPT,25.0,02/10/2019,14:28:42.969,11.54,0.24,22.829,178.96,110.8,19382.66,1.0,112.9,18937.91,1.0,73.07,20675.84,1.0,110.1,19078.56,1.0,80.78,20244.59,1.0,67.13,18560.47,1.0
171,SC6-LPT,25.0,02/10/2019,14:28:48.416,11.54,0.2,22.829,178.92,110.38,19339.51,1.0,111.46,18951.19,1.0,69.32,20666.6,1.0,108.37,19075.66,1.0,81.14,20269.28,1.0,66.61,18551.5,1.0
172,SC6-LPT,25.0,02/10/2019,14:28:53.861,11.54,0.22,22.831,178.63,111.83,19219.42,1.0,112.88,18943.12,1.0,71.03,20659.44,1.0,109.74,19123.94,1.0,83.34,20246.58,1.0,67.91,18546.25,1.0
173,SC6-LPT,25.0,02/10/2019,14:28:59.305,11.51,0.22,22.831,179.03,108.57,19291.66,1.0,107.01,18925.14,1.0,70.78,20594.63,1.0,108.76,19114.85,1.0,79.13,20294.89,1.0,66.13,18604.69,1.0
174,SC6-LPT,25.0,02/10/2019,14:29:04.752,11.51,0.16,22.836,179.08,108.66,19321.49,1.0,111.0,18937.56,1.0,72.39,20626.13,1.0,107.46,19069.55,1.0,81.98,20268.01,1.0,66.41,18639.91,1.0
175,SC6-LPT,25.0,02/10/2019,14:29:09.196,11.54,0.21,22.835,178.88,111.68,19252.13,1.0,111.32,18963.35,1.0,71.33,20678.05,1.0,111.54,19052.42,1.0,79.02,20291.02,1.0,66.83,18607.72,1.0
176,SC6-LPT,25.0,02/10/2019,14:29:15.641,11.51,0.21,22.837,178.95,110.34,19290.24,1.0,112.81,18915.14,1.0,69.39,20590.55,1.0,109.88,19078.47,1.0,81.85,20253.62,1.0,64.7,18629.55,1.0
177,SC6-LPT,25.0,02/10/2019,14:29:20.085,11.54,0.23,22.838,178.57,117.33,19362.05,1.0,110.94,18945.63,1.0,71.41,20571.23,1.0,106.69,19122.39,1.0,80.75,20310.77,1.0,66.3,18612.98,1.0
178,SC6-LPT,25.0,02/10/2019,14:29:26.531,11.51,0.22,22.842,178.81,111.0,19414.55,1.0,112.84,18935.74,1.0,71.24,20596.12,1.0,110.56,19074.26,1.0,82.14,20294.38,1.0,66.85,18551.19,1.0
179,SC6-LPT,25.0,02/10/2019,14:29:31.975,11.54,0.22,22.840999999999998,178.74,107.96,19304.89,1.0,109.85,18923.06,1.0,74.56,20609.38,1.0,112.07,19110.3,1.0,80.02,20256.09,1.0,66.77,18561.56,1.0
180,SC6-LPT,25.0,02/10/2019,14:29:37.418,11.54,0.22,22.840999999999998,178.89,112.43,19336.58,1.0,110.46,18950.25,1.0,70.64,20666.46,1.0,110.83,19082.0,1.0,80.47,20281.85,1.0,67.64,18559.66,1.0
181,SC6-LPT,25.0,02/10/2019,14:29:42.863,11.54,0.21,22.842,178.98,112.2,19277.97,1.0,110.94,18962.83,1.0,72.64,20714.41,1.0,109.34,19063.5,1.0,82.58,20252.02,1.0,68.68,18591.68,1.0
182,SC6-LPT,25.0,02/10/2019,14:29:48.308,11.54,0.17,22.844,179.03,112.35,19234.88,1.0,114.76,18921.7,1.0,70.08,20655.05,1.0,110.52,19110.39,1.0,80.54,20279.95,1.0,69.1,18511.67,1.0
183,SC6-LPT,25.0,02/10/2019,14:29:53.753,11.51,0.22,22.845,178.87,110.75,19297.8,1.0,110.36,18953.29,1.0,71.25,20652.7,1.0,109.75,19088.65,1.0,81.82,20294.46,1.0,66.68,18542.36,1.0
184,SC6-LPT,25.0,02/10/2019,14:29:59.198,11.51,0.2,22.845,178.95,111.37,19222.49,1.0,115.97,18940.95,1.0,69.82,20615.58,1.0,112.77,19090.14,1.0,81.86,20243.61,1.0,66.43,18503.29,1.0
185,SC6-LPT,25.0,02/10/2019,14:30:04.642,11.51,0.22,22.848000000000003,179.1,111.48,19254.85,1.0,112.42,18925.87,1.0,72.34,20661.12,1.0,113.27,19110.85,1.0,83.02,20270.59,1.0,68.39,18511.44,1.0
186,SC6-LPT,25.0,02/10/2019,14:30:09.086,11.51,0.22,22.849,178.87,106.98,19277.67,1.0,108.17,18937.82,1.0,68.78,20618.61,1.0,107.7,19074.03,1.0,80.15,20253.03,1.0,65.56,18561.47,1.0
187,SC6-LPT,25.0,02/10/2019,14:30:15.531,11.54,0.17,22.85,178.87,109.33,19344.03,1.0,111.95,18919.53,1.0,72.81,20596.98,1.0,109.83,19053.06,1.0,82.81,20279.45,1.0,65.64,18530.63,1.0
188,SC6-LPT,25.0,02/10/2019,14:30:20.976,11.54,0.22,22.854,178.89,111.89,19304.51,1.0,114.13,18959.4,1.0,71.38,20622.37,1.0,109.09,19107.35,1.0,79.35,20236.67,1.0,66.71,18605.2,1.0
189,SC6-LPT,25.0,02/10/2019,14:30:26.420,11.51,0.22,22.855,178.77,108.57,19265.17,1.0,113.14,18934.79,1.0,69.29,20640.48,1.0,109.0,19112.86,1.0,78.97,20280.53,1.0,65.39,18616.18,1.0
190,SC6-LPT,25.0,02/10/2019,14:30:31.866,11.54,0.21,22.857,178.93,112.43,19251.06,1.0,111.96,18935.1,1.0,70.23,20610.51,1.0,111.2,19075.48,1.0,80.36,20262.87,1.0,66.13,18544.99,1.0
191,SC6-LPT,25.0,02/10/2019,14:30:37.310,11.54,0.23,22.86,178.16,113.34,19302.42,1.0,112.52,18934.07,1.0,69.96,20564.5,1.0,114.43,19102.01,1.0,83.62,20256.03,1.0,68.07,18544.08,1.0
192,SC6-LPT,25.0,02/10/2019,14:30:42.754,11.54,0.21,22.861,178.83,118.14,19230.88,1.0,110.1,18958.53,1.0,69.21,20596.98,1.0,108.06,19139.62,1.0,80.88,20233.18,1.0,67.92,18542.22,1.0
193,SC6-LPT,25.0,02/10/2019,14:30:48.204,11.54,0.2,22.864,178.82,112.39,19337.95,1.0,112.09,18947.46,1.0,68.58,20516.38,1.0,107.51,19091.37,1.0,79.3,20274.59,1.0,65.21,18538.33,1.0
194,SC6-LPT,25.0,02/10/2019,14:30:53.648,11.51,0.21,22.864,178.92,104.37,19253.58,1.0,112.52,18921.88,1.0,69.24,20549.49,1.0,110.36,19091.05,1.0,79.96,20246.38,1.0,66.57,18590.7,1.0
195,SC6-LPT,25.0,02/10/2019,14:30:59.092,11.54,0.25,22.866,178.86,110.1,19281.58,1.0,109.69,18948.84,1.0,73.33,20654.19,1.0,107.38,19070.41,1.0,81.33,20273.51,1.0,65.11,18471.35,1.0
196,SC6-LPT,25.0,02/10/2019,14:31:04.538,11.51,0.22,22.866999999999997,179.0,108.53,19262.46,1.0,113.56,18939.0,1.0,72.91,20624.36,1.0,110.99,19091.64,1.0,81.16,20266.54,1.0,68.91,18511.48,1.0
197,SC6-LPT,25.0,02/10/2019,14:31:09.982,11.54,0.21,22.866999999999997,178.86,111.81,19382.16,1.0,109.34,18948.42,1.0,74.14,20618.75,1.0,111.96,19068.01,1.0,83.09,20234.79,1.0,70.03,18615.22,1.0
198,SC6-LPT,25.0,02/10/2019,14:31:15.427,11.54,0.21,22.869,178.77,109.39,19222.32,1.0,111.06,18962.16,1.0,67.53,20636.9,1.0,105.28,19137.77,1.0,81.13,20257.7,1.0,66.42,18644.31,1.0
199,SC6-LPT,25.0,02/10/2019,14:31:20.872,11.54,0.23,22.87,178.88,109.25,19341.26,1.0,112.59,18929.89,1.0,70.71,20650.62,1.0,107.45,19066.07,1.0,78.67,20278.76,1.0,65.52,18606.57,1.0
200,SC6-LPT,25.0,02/10/2019,14:31:26.316,11.51,0.16,22.872,178.94,110.81,19308.05,1.0,111.94,18936.97,1.0,72.81,20654.83,1.0,110.36,19134.24,1.0,81.01,20224.57,1.0,68.69,18557.9,1.0
201,SC6-LPT,25.0,02/10/2019,14:31:31.761,11.51,0.21,22.873,178.75,113.01,19200.94,1.0,113.36,18948.38,1.0,74.21,20585.17,1.0,110.95,19093.0,1.0,82.64,20261.76,1.0,68.14,18514.52,1.0
202,SC6-LPT,25.0,02/10/2019,14:31:37.206,11.51,0.21,22.874000000000002,178.83,105.2,19335.28,1.0,115.5,18939.18,1.0,72.39,20600.19,1.0,111.7,19117.07,1.0,81.91,20230.63,1.0,68.86,18484.19,1.0
203,SC6-LPT,25.0,02/10/2019,14:31:42.651,11.54,0.21,22.874000000000002,178.75,113.35,19267.04,1.0,113.73,18935.47,1.0,71.51,20655.05,1.0,112.05,19057.88,1.0,82.07,20262.26,1.0,68.97,18574.89,1.0
204,SC6-LPT,25.0,02/10/2019,14:31:48.095,11.54,0.21,22.875,179.0,112.94,19236.14,1.0,113.58,18956.0,1.0,68.86,20590.97,1.0,106.73,19106.6,1.0,81.6,20258.74,1.0,66.06,18575.31,1.0
205,SC6-LPT,25.0,02/10/2019,14:31:53.540,11.51,0.23,22.875,179.09,107.23,19229.96,1.0,111.4,18919.89,1.0,68.16,20547.86,1.0,106.59,19101.26,1.0,80.36,20240.85,1.0,65.69,18486.54,1.0
206,SC6-LPT,25.0,02/10/2019,14:31:59.982,11.51,0.17,22.875999999999998,178.92,107.59,19312.87,1.0,114.3,18952.15,1.0,73.28,20568.3,1.0,110.36,19046.18,1.0,82.78,20281.25,1.0,66.68,18508.27,1.0
207,SC6-LPT,25.0,02/10/2019,14:32:04.426,11.51,0.24,22.879,178.91,113.89,19378.94,1.0,114.84,18926.27,1.0,73.54,20563.54,1.0,111.82,19115.02,1.0,82.57,20234.02,1.0,69.01,18533.44,1.0
208,SC6-LPT,25.0,02/10/2019,14:32:09.873,11.51,0.21,22.881999999999998,178.32,112.71,19328.98,1.0,111.49,18941.59,1.0,69.6,20631.38,1.0,110.25,19045.58,1.0,80.87,20244.62,1.0,65.49,18556.63,1.0
209,SC6-LPT,25.0,02/10/2019,14:32:15.317,11.51,0.21,22.885,178.26,113.65,19414.91,1.0,111.57,18944.49,1.0,73.08,20642.33,1.0,111.55,19081.45,1.0,83.83,20260.43,1.0,67.97,18537.88,1.0
210,SC6-LPT,25.0,02/10/2019,14:32:20.761,11.51,0.21,22.886,178.31,113.64,19309.09,1.0,112.06,18920.12,1.0,68.48,20662.43,1.0,107.58,19101.38,1.0,80.62,20227.95,1.0,67.03,18513.75,1.0
211,SC6-LPT,25.0,02/10/2019,14:32:26.209,11.51,0.22,22.886999999999997,178.41,111.19,19178.68,1.0,110.94,18962.37,1.0,69.2,20631.15,1.0,110.33,19106.41,1.0,80.06,20213.19,1.0,64.36,18538.3,1.0
212,SC6-LPT,25.0,02/10/2019,14:32:31.653,11.51,0.0,22.891,178.48,111.42,19323.15,1.0,112.89,18927.54,1.0,68.12,20583.0,1.0,110.2,19082.17,1.0,80.71,20276.39,1.0,66.7,18551.89,1.0
213,SC6-LPT,25.0,02/10/2019,14:32:37.097,11.51,-0.01,22.894000000000002,178.31,115.12,19318.1,1.0,116.48,18963.92,1.0,70.75,20566.97,1.0,114.16,19114.35,1.0,81.6,20244.96,1.0,66.82,18578.12,1.0
214,SC6-LPT,25.0,02/10/2019,14:32:42.545,11.51,0.01,22.895,177.91,113.29,19188.12,1.0,114.56,18945.07,1.0,70.81,20689.01,1.0,110.83,19117.38,1.0,84.55,20268.88,1.0,66.61,18559.13,1.0
