"TOA5","CR800(IAFE2016)","CR800","37920","CR800.Std.28.02","CPU:OBSs501_Iafe2016_Iafe2017_csi.CR8","13263","CR800_I2016"
"TIMESTAMP","RECORD","BattV","PTemp_CR800_I2016","BS_OBS501_I2016","SS_OBS501_I2016","Temp_OBS501_I2016","WD_OBS501_I2016","BS_OBS501_I2017","SS_OBS501_I2017","Temp_OBS501_I2017","WD_OBS501_I2017","StationNames"
"TS","RN","Volts","Deg C","FBU","FNU","Deg C","unitless","FBU","FNU","Deg C","unitless",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-12-17 13:43:50",8475,12.32,31.65,24.84,35.91,26.57,0,"NAN",0,0,0,""
"2019-12-17 13:43:55",8476,12.32,31.65,25.33,36.17,26.57,0,"NAN",0,0,0,""
"2019-12-17 13:44:00",8477,12.32,31.65,24.46,39.09,26.57,0,"NAN",0,0,0,""
"2019-12-17 13:44:05",8478,12.32,31.65,24.73,36.63,26.58,0,"NAN",0,0,0,""
"2019-12-17 13:44:10",8479,12.32,31.65,24.92,36.93,26.58,0,"NAN",0,0,0,""
"2019-12-17 13:44:15",8480,12.32,31.65,24.74,36.1,26.58,0,"NAN",0,0,0,""
"2019-12-17 13:44:20",8481,12.32,31.65,25.22,37.81,26.58,0,"NAN",0,0,0,""
"2019-12-17 13:44:25",8482,12.32,31.65,24.59,35.08,26.58,0,"NAN",0,0,0,""
"2019-12-17 13:44:30",8483,12.32,31.65,24.92,37.59,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:44:35",8484,12.32,31.65,24.58,35.77,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:44:40",8485,12.32,31.65,24.76,38.55,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:44:45",8486,12.32,31.65,25.07,35.5,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:44:50",8487,12.32,31.65,24.65,37.54,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:44:55",8488,12.32,31.65,25.04,38.35,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:45:00",8489,12.32,31.65,25.15,37.87,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:45:05",8490,12.32,31.65,24.73,37.06,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:45:10",8491,12.32,31.65,24.68,34.36,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:45:15",8492,12.32,31.65,25.03,40.86,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:45:20",8493,12.32,31.65,25.54,37.55,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:45:25",8494,12.32,31.65,24.86,36.78,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:45:30",8495,12.32,31.65,25.24,36.91,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:45:35",8496,12.32,31.65,24.9,36.15,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:45:40",8497,12.32,31.65,24.67,34.63,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:45:45",8498,12.32,31.65,24.93,37.25,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:45:50",8499,12.32,31.65,25.36,41.33,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:45:55",8500,12.32,31.65,24.84,36.03,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:46:00",8501,12.32,31.65,25.48,38.48,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:46:05",8502,12.32,31.62,25.09,35.06,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:46:10",8503,12.32,31.65,24.21,36.83,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:46:15",8504,12.32,31.65,24.54,35.59,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:46:20",8505,12.32,31.65,26.16,36.85,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:46:25",8506,12.32,31.65,26.54,39.74,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:46:30",8507,12.32,31.65,24.66,37.06,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:46:35",8508,12.32,31.65,24.88,36.95,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:46:40",8509,12.32,31.65,24.63,38.22,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:46:45",8510,12.32,31.62,24.98,34.95,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:46:50",8511,12.32,31.65,24.9,38.32,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:46:55",8512,12.32,31.65,24.53,39.54,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:47:00",8513,12.32,31.65,25.16,37.14,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:47:05",8514,12.32,31.65,25.45,35.9,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:47:10",8515,12.32,31.62,26.9,37.29,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:47:15",8516,12.32,31.65,24.94,35.41,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:47:20",8517,12.32,31.62,25.43,34.38,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:47:25",8518,12.32,31.62,25.54,37.48,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:47:30",8519,12.32,31.62,25.09,35.61,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:47:35",8520,12.32,31.65,25.48,40.89,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:47:40",8521,12.32,31.62,25.22,38,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:47:45",8522,12.32,31.65,26.91,37.42,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:47:50",8523,12.32,31.65,25.17,38.01,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:47:55",8524,12.32,31.65,24.77,36.29,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:48:00",8525,12.32,31.65,24.86,34.63,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:48:05",8526,12.32,31.62,24.67,36.81,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:48:10",8527,12.32,31.65,24.68,34.23,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:48:15",8528,12.32,31.62,25.24,38.28,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:48:20",8529,12.32,31.65,24.99,38.71,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:48:25",8530,12.32,31.65,25.51,37.71,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:48:30",8531,12.32,31.65,24.93,36.98,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:48:35",8532,12.32,31.62,24.9,37.2,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:48:40",8533,12.32,31.65,25.22,36.79,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:48:45",8534,12.32,31.65,25.36,34.46,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:48:50",8535,12.32,31.65,25.24,38.3,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:48:55",8536,12.32,31.65,25.16,35.11,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:49:00",8537,12.32,31.65,24.97,35.86,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:49:05",8538,12.32,31.65,25.1,36.37,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:49:10",8539,12.32,31.65,24.86,38.5,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:49:15",8540,12.32,31.65,24.8,34.65,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:49:20",8541,12.32,31.65,25,37.27,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:49:25",8542,12.32,31.65,24.46,36.43,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:49:30",8543,12.32,31.65,25.22,36.9,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:49:35",8544,12.32,31.65,24.79,37.9,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:49:40",8545,12.32,31.65,25.06,37.45,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:49:45",8546,12.32,31.65,24.79,36.96,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:49:50",8547,12.32,31.65,24.91,35,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:49:55",8548,12.32,31.62,24.97,35.02,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:50:00",8549,12.32,31.65,25.34,38.49,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:50:05",8550,12.32,31.65,24.67,38.69,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:50:10",8551,12.32,31.65,25.49,36.45,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:50:15",8552,12.32,31.65,24.91,37.27,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:50:20",8553,12.32,31.65,25.11,39.56,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:50:25",8554,12.32,31.65,24.82,40.1,26.63,0,"NAN",0,0,0,""
"2019-12-17 13:50:30",8555,12.32,31.65,24.68,37.19,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:50:35",8556,12.32,31.65,25.62,37.25,26.63,0,"NAN",0,0,0,""
"2019-12-17 13:50:40",8557,12.32,31.65,24.52,37.42,26.63,0,"NAN",0,0,0,""
"2019-12-17 13:50:45",8558,12.32,31.62,24.81,37.5,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:50:50",8559,12.32,31.65,24.71,37.28,26.64,0,"NAN",0,0,0,""
"2019-12-17 13:50:55",8560,12.32,31.65,24.55,36.36,26.64,0,"NAN",0,0,0,""
"2019-12-17 13:51:00",8561,12.32,31.65,24.47,35.95,26.63,0,"NAN",0,0,0,""
"2019-12-17 13:51:05",8562,12.32,31.62,24.83,37.35,26.63,0,"NAN",0,0,0,""
"2019-12-17 13:51:10",8563,12.32,31.65,25.41,34.86,26.64,0,"NAN",0,0,0,""
"2019-12-17 13:51:15",8564,12.32,31.62,25.26,39.14,26.64,0,"NAN",0,0,0,""
"2019-12-17 13:51:20",8565,12.32,31.65,25.5,34.22,26.64,0,"NAN",0,0,0,""
"2019-12-17 13:51:25",8566,12.32,31.65,25.4,38.24,26.64,0,"NAN",0,0,0,""
"2019-12-17 13:51:30",8567,12.32,31.65,24.85,36.26,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:51:35",8568,12.32,31.65,24.78,36.01,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:51:40",8569,12.32,31.65,25.39,36.51,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:51:45",8570,12.32,31.65,24.97,35.92,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:51:50",8571,12.32,31.65,25.11,35.88,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:51:55",8572,12.32,31.65,25.08,36.49,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:52:00",8573,12.32,31.65,24.78,36.83,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:52:05",8574,12.32,31.65,25.3,35.66,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:52:10",8575,12.32,31.65,24.88,36.31,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:52:15",8576,12.32,31.65,25.02,36.71,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:52:20",8577,12.32,31.65,24.7,37.08,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:52:25",8578,12.32,31.65,25.16,39.24,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:52:30",8579,12.32,31.65,25.17,37.78,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:52:35",8580,12.32,31.65,25.46,35.71,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:52:40",8581,12.32,31.65,24.71,37.96,26.68,0,"NAN",0,0,0,""
"2019-12-17 13:52:45",8582,12.32,31.65,25.26,35.59,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:52:50",8583,12.32,31.65,24.58,39.01,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:52:55",8584,12.32,31.65,24.88,37.35,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:53:00",8585,12.32,31.65,25.22,34.7,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:53:05",8586,12.32,31.65,24.95,38.92,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:53:10",8587,12.32,31.65,25.53,37.28,26.68,0,"NAN",0,0,0,""
"2019-12-17 13:53:15",8588,12.32,31.65,24.67,35.48,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:53:20",8589,12.32,31.65,25.1,38.16,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:53:25",8590,12.32,31.65,24.95,36.08,26.68,0,"NAN",0,0,0,""
"2019-12-17 13:53:30",8591,12.32,31.65,25.21,36.3,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:53:35",8592,12.32,31.65,25.57,40.1,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:53:40",8593,12.32,31.65,24.82,37.47,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:53:45",8594,12.32,31.65,24.51,35.81,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:53:50",8595,12.32,31.65,24.93,37.46,26.68,0,"NAN",0,0,0,""
"2019-12-17 13:53:55",8596,12.32,31.65,26.22,42.85,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:54:00",8597,12.32,31.65,25.18,33.78,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:54:05",8598,12.32,31.65,25.26,37.98,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:54:10",8599,12.32,31.65,25.32,37.61,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:54:15",8600,12.32,31.65,25.24,35.35,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:54:20",8601,12.32,31.65,24.93,35.86,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:54:25",8602,12.32,31.65,24.78,36.65,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:54:30",8603,12.32,31.65,25.05,37.81,26.67,0,"NAN",0,0,0,""
"2019-12-17 13:54:35",8604,12.32,31.65,24.77,38.27,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:54:40",8605,12.32,31.65,25.14,35.81,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:54:45",8606,12.32,31.65,25.36,36.48,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:54:50",8607,12.32,31.65,25.03,37.64,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:54:55",8608,12.32,31.65,24.49,37.47,26.66,0,"NAN",0,0,0,""
"2019-12-17 13:55:00",8609,12.32,31.65,25.45,38.38,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:55:05",8610,12.32,31.65,25.45,35.12,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:55:10",8611,12.32,31.65,24.99,36.06,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:55:15",8612,12.32,31.65,24.67,37.34,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:55:20",8613,12.32,31.65,24.93,35.22,26.64,0,"NAN",0,0,0,""
"2019-12-17 13:55:25",8614,12.32,31.65,25.03,39.78,26.65,0,"NAN",0,0,0,""
"2019-12-17 13:55:30",8615,12.32,31.65,25.99,45.15,26.64,0,"NAN",0,0,0,""
"2019-12-17 13:55:35",8616,12.32,31.65,24.9,36.71,26.64,0,"NAN",0,0,0,""
"2019-12-17 13:55:40",8617,12.32,31.65,25.18,35.92,26.64,0,"NAN",0,0,0,""
"2019-12-17 13:55:45",8618,12.32,31.65,24.87,37.74,26.63,0,"NAN",0,0,0,""
"2019-12-17 13:55:50",8619,12.32,31.65,24.8,34.45,26.63,0,"NAN",0,0,0,""
"2019-12-17 13:55:55",8620,12.32,31.65,24.39,40.74,26.63,0,"NAN",0,0,0,""
"2019-12-17 13:56:00",8621,12.32,31.65,25.36,35.87,26.63,0,"NAN",0,0,0,""
"2019-12-17 13:56:05",8622,12.32,31.65,24.63,39.8,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:56:10",8623,12.32,31.65,24.86,38.41,26.63,0,"NAN",0,0,0,""
"2019-12-17 13:56:15",8624,12.32,31.65,25.15,36.74,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:56:20",8625,12.32,31.65,24.99,36.34,26.63,0,"NAN",0,0,0,""
"2019-12-17 13:56:25",8626,12.32,31.65,24.72,39.24,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:56:30",8627,12.32,31.65,25.29,33.74,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:56:35",8628,12.32,31.65,25.38,35.37,26.62,0,"NAN",0,0,0,""
"2019-12-17 13:56:40",8629,12.32,31.65,24.9,37.35,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:56:45",8630,12.32,31.65,24.72,37.22,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:56:50",8631,12.32,31.65,25.76,37.72,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:56:55",8632,12.32,31.65,24.95,39.51,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:57:00",8633,12.32,31.65,24.94,36.09,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:57:05",8634,12.32,31.65,24.82,34.8,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:57:10",8635,12.32,31.65,25.07,39.28,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:57:15",8636,12.32,31.65,25.15,36.11,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:57:20",8637,12.32,31.65,25,38.78,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:57:25",8638,12.32,31.65,24.92,39.61,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:57:30",8639,12.32,31.69,24.98,35.65,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:57:35",8640,12.32,31.65,24.96,38.27,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:57:40",8641,12.32,31.65,25.18,36.61,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:57:45",8642,12.32,31.69,24.81,36.6,26.61,0,"NAN",0,0,0,""
"2019-12-17 13:57:50",8643,12.32,31.65,24.68,36.18,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:57:55",8644,12.32,31.69,25.31,34.92,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:58:00",8645,12.32,31.69,25.04,34.76,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:58:05",8646,12.32,31.65,25.15,36.95,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:58:10",8647,12.32,31.69,24.78,37.09,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:58:15",8648,12.32,31.69,24.62,37.87,26.6,0,"NAN",0,0,0,""
"2019-12-17 13:58:20",8649,12.32,31.65,25.5,36.76,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:58:25",8650,12.32,31.69,25.1,36.52,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:58:30",8651,12.32,31.69,25.17,37.84,26.59,0,"NAN",0,0,0,""
"2019-12-17 13:58:35",8652,12.32,31.69,24.77,37.87,26.58,0,"NAN",0,0,0,""
"2019-12-17 13:58:40",8653,12.32,31.69,24.4,40.38,26.58,0,"NAN",0,0,0,""
"2019-12-17 13:58:45",8654,12.32,31.69,24.5,37.97,26.58,0,"NAN",0,0,0,""
"2019-12-17 13:58:50",8655,12.32,31.69,25.34,35.35,26.58,0,"NAN",0,0,0,""
"2019-12-17 13:58:55",8656,12.32,31.69,24.76,36.3,26.57,0,"NAN",0,0,0,""
"2019-12-17 13:59:00",8657,12.32,31.69,25.73,36.95,26.57,0,"NAN",0,0,0,""
"2019-12-17 13:59:05",8658,12.32,31.69,25.74,35.94,26.56,0,"NAN",0,0,0,""
"2019-12-17 13:59:10",8659,12.32,31.69,25.97,37.31,26.56,0,"NAN",0,0,0,""
"2019-12-17 13:59:15",8660,12.32,31.69,25.62,38.71,26.56,0,"NAN",0,0,0,""
"2019-12-17 13:59:20",8661,12.32,31.69,26.22,36.66,26.56,0,"NAN",0,0,0,""
"2019-12-17 13:59:25",8662,12.32,31.69,24.95,37.76,26.56,0,"NAN",0,0,0,""
"2019-12-17 13:59:30",8663,12.32,31.69,24.68,35.17,26.56,0,"NAN",0,0,0,""
"2019-12-17 13:59:35",8664,12.32,31.69,25.19,37.86,26.55,0,"NAN",0,0,0,""
"2019-12-17 13:59:40",8665,12.32,31.69,25.35,37.26,26.55,0,"NAN",0,0,0,""
"2019-12-17 13:59:45",8666,12.32,31.69,25.65,37.51,26.55,0,"NAN",0,0,0,""
"2019-12-17 13:59:50",8667,12.32,31.69,25.35,34.65,26.56,0,"NAN",0,0,0,""
"2019-12-17 13:59:55",8668,12.32,31.69,24.91,36.7,26.56,0,"NAN",0,0,0,""
"2019-12-17 14:00:00",8669,12.32,31.69,25.53,40.54,26.56,0,"NAN",0,0,0,""
"2019-12-17 14:00:05",8670,12.32,31.69,25.23,37.35,26.56,0,"NAN",0,0,0,""
"2019-12-17 14:00:10",8671,12.32,31.69,25.82,40.09,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:00:15",8672,12.32,31.69,25.14,37.92,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:00:20",8673,12.32,31.69,24.8,37.87,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:00:25",8674,12.32,31.69,25.14,37.04,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:00:30",8675,12.32,31.69,25.34,35.21,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:00:35",8676,12.32,31.69,25.2,36.79,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:00:40",8677,12.32,31.69,25.41,35.41,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:00:45",8678,12.32,31.69,25.11,38.62,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:00:50",8679,12.32,31.69,24.83,34.58,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:00:55",8680,12.32,31.69,24.95,35.22,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:01:00",8681,12.32,31.69,24.9,36.85,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:01:05",8682,12.32,31.69,25.09,36.14,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:01:10",8683,12.32,31.69,25.38,38.19,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:01:15",8684,12.32,31.69,24.53,35.88,26.55,0,"NAN",0,0,0,""
"2019-12-17 14:01:20",8685,12.32,31.72,25.02,36.58,26.54,0,"NAN",0,0,0,""
"2019-12-17 14:01:25",8686,12.32,31.69,24.93,38.89,26.54,0,"NAN",0,0,0,""
"2019-12-17 14:01:30",8687,12.32,31.72,25.07,36.94,26.54,0,"NAN",0,0,0,""
"2019-12-17 14:01:35",8688,12.32,31.72,25.29,37.77,26.54,0,"NAN",0,0,0,""
"2019-12-17 14:01:40",8689,12.32,31.72,25.48,34.99,26.54,0,"NAN",0,0,0,""
"2019-12-17 14:01:45",8690,12.32,31.72,24.83,34.79,26.54,0,"NAN",0,0,0,""
"2019-12-17 14:01:50",8691,12.32,31.72,24.81,37.73,26.53,0,"NAN",0,0,0,""
"2019-12-17 14:01:55",8692,12.32,31.72,24.92,35.55,26.53,0,"NAN",0,0,0,""
"2019-12-17 14:02:00",8693,12.32,31.72,25.2,35.95,26.53,0,"NAN",0,0,0,""
"2019-12-17 14:02:05",8694,12.32,31.72,24.73,35.31,26.53,0,"NAN",0,0,0,""
"2019-12-17 14:02:10",8695,12.32,31.72,24.85,36.59,26.52,0,"NAN",0,0,0,""
"2019-12-17 14:02:15",8696,12.32,31.72,25.53,35.83,26.52,0,"NAN",0,0,0,""
"2019-12-17 14:02:20",8697,12.32,31.72,24.88,35.98,26.52,0,"NAN",0,0,0,""
"2019-12-17 14:02:25",8698,12.32,31.72,24.88,36.94,26.52,0,"NAN",0,0,0,""
"2019-12-17 14:02:30",8699,12.32,31.72,24.99,35.01,26.52,0,"NAN",0,0,0,""
"2019-12-17 14:02:35",8700,12.32,31.72,25.2,34.19,26.52,0,"NAN",0,0,0,""
"2019-12-17 14:02:40",8701,12.32,31.72,25.08,36.59,26.52,0,"NAN",0,0,0,""
"2019-12-17 14:02:45",8702,12.32,31.72,24.28,37.89,26.52,0,"NAN",0,0,0,""
"2019-12-17 14:02:50",8703,12.32,31.72,24.4,33.71,26.52,0,"NAN",0,0,0,""
"2019-12-17 14:02:55",8704,12.32,31.72,24.97,38.18,26.51,0,"NAN",0,0,0,""
"2019-12-17 14:03:00",8705,12.32,31.72,25.69,37.02,26.51,0,"NAN",0,0,0,""
"2019-12-17 14:03:05",8706,12.32,31.72,25,37.66,26.51,0,"NAN",0,0,0,""
"2019-12-17 14:03:10",8707,12.32,31.76,25.67,35,26.51,0,"NAN",0,0,0,""
"2019-12-17 14:03:15",8708,12.32,31.72,25.37,38.15,26.51,0,"NAN",0,0,0,""
"2019-12-17 14:03:20",8709,12.32,31.76,25.03,39.69,26.5,0,"NAN",0,0,0,""
"2019-12-17 14:03:25",8710,12.32,31.76,25.31,34.41,26.5,0,"NAN",0,0,0,""
"2019-12-17 14:03:30",8711,12.32,31.76,24.98,36.23,26.5,0,"NAN",0,0,0,""
"2019-12-17 14:03:35",8712,12.32,31.76,24.91,36.92,26.5,0,"NAN",0,0,0,""
"2019-12-17 14:03:40",8713,12.32,31.76,24.92,36.88,26.5,0,"NAN",0,0,0,""
"2019-12-17 14:03:45",8714,12.32,31.76,24.94,36.55,26.5,0,"NAN",0,0,0,""
"2019-12-17 14:03:50",8715,12.32,31.76,25.5,40.96,26.5,0,"NAN",0,0,0,""
"2019-12-17 14:03:55",8716,12.32,31.76,24.61,36.62,26.5,0,"NAN",0,0,0,""
"2019-12-17 14:04:00",8717,12.32,31.76,25.05,36.89,26.5,0,"NAN",0,0,0,""
"2019-12-17 14:04:05",8718,12.32,31.76,24.62,35.72,26.5,0,"NAN",0,0,0,""
"2019-12-17 14:04:10",8719,12.32,31.76,24.74,37.63,26.49,0,"NAN",0,0,0,""
"2019-12-17 14:04:15",8720,12.32,31.76,25.4,33.87,26.49,0,"NAN",0,0,0,""
"2019-12-17 14:04:20",8721,12.32,31.76,25.07,37.59,26.49,0,"NAN",0,0,0,""
"2019-12-17 14:04:25",8722,12.32,31.76,24.68,38.04,26.49,0,"NAN",0,0,0,""
"2019-12-17 14:04:30",8723,12.32,31.76,24.62,37.08,26.48,0,"NAN",0,0,0,""
"2019-12-17 14:04:35",8724,12.32,31.76,24.96,37.02,26.48,0,"NAN",0,0,0,""
"2019-12-17 14:04:40",8725,12.32,31.76,25.23,36.79,26.48,0,"NAN",0,0,0,""
"2019-12-17 14:04:45",8726,12.32,31.79,24.71,37.92,26.48,0,"NAN",0,0,0,""
"2019-12-17 14:04:50",8727,12.32,31.79,25.82,38.94,26.47,0,"NAN",0,0,0,""
"2019-12-17 14:04:55",8728,12.32,31.76,25,36.42,26.48,0,"NAN",0,0,0,""
"2019-12-17 14:05:00",8729,12.32,31.79,24.7,36.31,26.48,0,"NAN",0,0,0,""
"2019-12-17 14:05:05",8730,12.32,31.79,24.84,35.14,26.48,0,"NAN",0,0,0,""
"2019-12-17 14:05:10",8731,12.32,31.79,25.48,35.41,26.48,0,"NAN",0,0,0,""
"2019-12-17 14:05:15",8732,12.32,31.79,24.91,36.41,26.48,0,"NAN",0,0,0,""
"2019-12-17 14:05:20",8733,12.32,31.79,25.2,37.83,26.48,0,"NAN",0,0,0,""
"2019-12-17 14:05:25",8734,12.32,31.79,25.46,38.79,26.49,0,"NAN",0,0,0,""
"2019-12-17 14:05:30",8735,12.32,31.79,25.69,37.08,26.49,0,"NAN",0,0,0,""
"2019-12-17 14:05:35",8736,12.32,31.79,25.88,37.28,26.49,0,"NAN",0,0,0,""
"2019-12-17 14:05:40",8737,12.32,31.79,24.57,37.9,26.49,0,"NAN",0,0,0,""
